287	5.81979
288	5.82514
289	5.86422
290	5.91888
291	5.8991
292	5.87378
293	5.903
294	5.87906
295	5.85816
296	5.84112
297	5.84524
298	5.86089
299	5.87738
300	5.93308
301	5.91226
302	5.88179
303	5.89998
304	5.9007
305	5.90255
306	5.90991
307	5.94147
308	5.89857
309	5.92048
310	5.89242
311	5.93768
312	5.93998
313	5.93529
314	5.95111
315	5.96088
316	5.96882
317	5.98017
318	5.97827
319	5.94515
320	5.91482
321	5.92549
322	5.93097
323	5.9124
324	5.94321
325	5.96062
326	5.99492
327	5.97592
328	5.99718
329	6.0173
330	6.06905
331	6.10558
332	6.12167
333	6.17543
334	6.16749
335	6.18532
336	6.20047
337	6.2326
338	6.30046
339	6.29342
340	6.29839
341	6.27728
342	6.30215
343	6.31718
344	6.29078
345	6.34003
346	6.33634
347	6.34257
348	6.35759
349	6.3609
350	6.3647
351	6.409
352	6.43143
353	6.43652
354	6.41971
355	6.4509
356	6.4516
357	6.4546
358	6.48259
359	6.50474
360	6.44131
361	6.44333
362	6.48095
363	6.47559
364	6.51753
365	6.50352
366	6.54927
367	6.5528
368	6.56338
369	6.5271
370	6.52111
371	6.56942
372	6.54711
373	6.50173
374	6.46284
375	6.47449
376	6.4696
377	6.4517
378	6.43945
379	6.44998
380	6.45133
381	6.46553
382	6.47422
383	6.49802
384	6.52626
385	6.52687
386	6.53196
387	6.52447
388	6.45418
389	6.45524
390	6.41739
391	6.45011
392	6.4427
393	6.45428
394	6.39058
395	6.37252
396	6.3702
397	6.38145
398	6.41729
399	6.47768
400	6.54646
401	6.57808
402	6.56844
403	6.54163
404	6.49321
405	6.53514
406	6.51821
407	6.5154
408	6.54191
409	6.55707
410	6.56133
411	6.55804
412	6.52128
413	6.48411
414	6.48984
415	6.5002
416	6.52011
417	6.47095
418	6.44348
419	6.38965
420	6.36072
421	6.43755
422	6.42144
423	6.41498
424	6.36809
425	6.38046
426	6.39268
427	6.37411
428	6.38322
429	6.38804
430	6.41809
431	6.46482
432	6.47804
433	6.47881
434	6.46635
435	6.48783
436	6.46558
437	6.41044
438	6.38091
439	6.30875
440	6.29168
441	6.25885
442	6.24086
443	6.22881
444	6.22185
445	6.22361
446	6.22223
447	6.2497
448	6.19716
449	6.22424
450	6.19408
451	6.19127
452	6.23476
453	6.29126
454	6.29412
455	6.28768
456	6.2733
457	6.26497
458	6.23853
459	6.26458
460	6.22091
461	6.18898
462	6.19978
463	6.20234
464	6.20582
465	6.19215
466	6.21393
467	6.16845
468	6.15803
469	6.16758
470	6.15387
471	6.15205
472	6.13626
473	6.11699
474	6.09029
475	6.00222
476	5.94556
477	5.93594
478	5.95193
479	5.95921
480	5.88869
481	5.9091
482	5.86831
483	5.94149
484	5.95582
485	5.98877
486	5.98901
487	5.96468
488	5.99289
489	5.95792
490	5.96232
491	5.98418
492	5.95168
493	5.96521
494	5.99628
495	5.99823
496	5.98704
497	6.01347
498	6.01933
499	6.01268
500	6.01486
501	6.00629
502	5.98461
503	6.02307
504	6.0646
505	6.08504
506	6.10019
507	6.1371
508	6.1569
509	6.11807
510	6.10135
511	6.05263
512	6.058
513	6.07555
514	6.0163
515	6.01734
516	5.96929
517	5.92691
518	5.94849
519	5.92349
520	5.8922
521	5.93813
522	5.94205
523	5.94858
524	5.9743
525	5.97336
526	5.92589
527	5.89398
528	5.87019
529	5.83485
530	5.78419
531	5.8064
532	5.83572
533	5.84521
534	5.85428
535	5.84109
536	5.8282
537	5.8153
538	5.82326
539	5.78501
540	5.74798
541	5.75324
542	5.74561
543	5.71179
544	5.67924
545	5.6728
546	5.6156
547	5.63612
548	5.65364
549	5.6793
550	5.71644
551	5.71608
552	5.68441
553	5.66031
554	5.71157
555	5.75342
556	5.76521
557	5.80224
558	5.82671
559	5.86095
560	5.90962
561	5.87276
562	5.892
563	5.86026
564	5.87885
565	5.80852
566	5.77756
567	5.76993
568	5.77665
569	5.75725
570	5.6985
571	5.72613
572	5.7253
573	5.77055
574	5.76472
575	5.78145
576	5.83734
577	5.80948
578	5.83735
579	5.78579
580	5.81006
581	5.8195
582	5.81208
583	5.77816
584	5.75803
585	5.82069
586	5.88716
587	5.87415
588	5.88857
589	5.82774
590	5.83191
591	5.81573
592	5.78807
593	5.7968
594	5.8078
595	5.81959
596	5.81028
597	5.83491
598	5.82654
599	5.81188
600	5.79105
601	5.783
602	5.73428
603	5.7305
604	5.73853
605	5.75595
606	5.74294
607	5.77556
608	5.69988
609	5.66683
610	5.62377
611	5.65338
612	5.64931
613	5.68728
614	5.68021
615	5.66339
616	5.69707
617	5.74409
618	5.75969
619	5.76775
620	5.73262
621	5.74553
622	5.77621
623	5.75993
624	5.80449
625	5.82349
626	5.8177
627	5.84466
628	5.84918
629	5.8631
630	5.85498
631	5.90581
632	5.89984
633	5.88703
634	5.85401
635	5.85237
636	5.85612
637	5.85421
638	5.77193
639	5.81698
640	5.88289
641	5.8685
642	5.92374
643	5.8855
644	5.86255
645	5.88946
646	5.91337
647	5.95342
648	5.964
649	5.93655
650	5.93395
651	5.93527
652	5.88937
653	5.86692
654	5.91408
655	5.91698
656	5.9311
657	5.96898
658	5.94684
659	5.96669
660	6.00563
661	6.04173
662	6.03927
663	5.99571
664	6.08204
665	6.06841
666	6.04954
667	6.03817
668	6.00011
669	5.9707
670	5.98748
671	6.04038
672	6.042
673	5.98449
674	5.97386
675	5.9822
676	5.93792
677	5.95573
678	5.9369
679	5.98448
680	5.93614
681	5.93452
682	5.92242
683	5.93185
684	5.89784
685	5.93789
686	5.94452
687	5.95598
688	5.92532
689	5.92603
690	5.90991
691	5.86951
692	5.8716
693	5.85611
694	5.83585
695	5.82083
696	5.83215
697	5.84842
698	5.85848
699	5.82138
700	5.84097
701	5.82298
702	5.82731
703	5.86376
704	5.9195
705	5.88228
706	5.88035
707	5.90001
708	5.81827
709	5.76961
710	5.81145
711	5.81059
712	5.85364
713	5.83354
714	5.87023
715	5.89258
716	5.91999
717	5.96697
718	5.97594
719	5.96311
720	6.00962
721	5.99981
722	5.9606
723	5.95561
724	5.89946
725	5.86552
726	5.83625
727	5.78443
728	5.77031
729	5.78251
730	5.7577
731	5.74479
732	5.81139
733	5.77934
734	5.79678
735	5.79589
736	5.79266
737	5.8242
738	5.83937
739	5.81892
740	5.82429
741	5.75293
742	5.77397
743	5.79566
744	5.7825
745	5.79837
746	5.79396
747	5.80082
748	5.84971
749	5.86849
750	5.92067
751	5.91263
752	5.92352
753	5.89436
754	5.933
755	5.88513
756	5.91746
757	5.90429
758	5.96952
759	5.96096
760	5.95491
761	6.00004
762	6.01478
763	6.04037
764	6.06443
765	6.0618
766	6.03769
767	6.052
768	6.09782
769	6.05216
770	6.03386
771	6.03177
772	5.9881
773	5.98895
774	5.98971
775	6.00334
776	6.03635
777	6.02645
778	6.03073
779	6.08404
780	6.07849
781	6.08012
782	6.01329
783	6.01655
784	6.08887
785	6.08572
786	6.11013
787	6.18191
788	6.22544
789	6.19779
790	6.24467
791	6.23304
792	6.19871
793	6.12133
794	6.12019
795	6.11837
796	6.18167
797	6.16847
798	6.14514
799	6.1072
800	6.08765
801	6.08146
802	6.06787
803	6.15189
804	6.13131
805	6.16224
806	6.17258
807	6.20528
808	6.20293
809	6.16889
810	6.15577
811	6.14931
812	6.19258
813	6.18022
814	6.17877
815	6.17546
816	6.17311
817	6.14257
818	6.12065
819	6.09778
820	6.12185
821	6.14085
822	6.1482
823	6.19039
824	6.15243
825	6.17143
826	6.18302
827	6.15909
828	6.19258
829	6.18118
830	6.17172
831	6.22405
832	6.19726
833	6.20194
834	6.21906
835	6.16964
836	6.13154
837	6.13259
838	6.128
839	6.13311
840	6.1125
841	6.11496
842	6.0793
843	6.08393
844	6.10823
845	6.07428
846	6.06388
847	6.05222
848	6.07146
849	6.11372
850	6.15485
851	6.12663
852	6.14648
853	6.09623
854	6.04711
855	6.09004
856	6.09178
857	6.11233
858	6.15002
859	6.1863
860	6.18968
861	6.22246
862	6.24683
863	6.20737
864	6.18426
865	6.1529
866	6.16017
867	6.12271
868	6.11923
869	6.04662
870	6.05
871	6.11649
872	6.07696
873	6.07408
874	6.09494
875	6.11665
876	6.08244
877	6.08892
878	6.03883
879	5.99116
880	6.00902
881	6.0486
882	6.08072
883	6.08778
884	6.07113
885	6.07673
886	6.05359
887	6.04299
888	6.04417
889	6.03283
890	6.06748
891	6.11468
892	6.13637
893	6.07356
894	6.04648
895	6.00808
896	6.02053
897	5.98944
898	5.96364
899	5.96044
900	5.96958
901	5.94773
902	5.98214
903	5.9935
904	6.01045
905	6.04171
906	6.0344
907	6.0388
908	6.01607
909	5.96386
910	5.95053
911	5.9744
912	5.95592
913	5.96103
914	5.97368
915	5.97851
916	5.92122
917	5.9064
918	5.9831
919	5.97065
920	5.95429
921	5.935
922	5.95075
923	6.03131
924	6.02835
925	6.06088
926	6.05266
927	6.08136
928	6.04883
929	6.02572
930	5.9649
931	6.00689
932	6.05788
933	6.06371
934	6.0742
935	6.07583
936	6.07024
937	6.06614
938	6.0428
939	6.08311
940	6.10096
941	6.09842
942	6.0988
943	6.08229
944	6.06773
945	6.09659
946	6.10126
947	6.0892
948	6.10758
949	6.1149
950	6.10248
951	6.0821
952	6.14942
953	6.18789
954	6.13901
955	6.13765
956	6.1505
957	6.09238
958	6.18167
959	6.17097
960	6.18651
961	6.20385
962	6.22804
963	6.25564
964	6.29416
965	6.29962
966	6.27544
967	6.30755
968	6.31636
969	6.27079
970	6.27957
971	6.33012
972	6.34535
973	6.35925
974	6.33991
975	6.34435
976	6.31513
977	6.27136
978	6.26903
979	6.25483
980	6.29172
981	6.26212
982	6.27418
983	6.23547
984	6.26808
985	6.24511
986	6.22151
987	6.25715
988	6.3141
989	6.31486
990	6.30303
991	6.28865
992	6.29331
993	6.29626
994	6.29614
995	6.28958
996	6.27015
997	6.2832
998	6.25178
999	6.24219
1000	6.28222
1001	6.36709
1002	6.3786
1003	6.36078
1004	6.39332
1005	6.37931
1006	6.3245
1007	6.34204
1008	6.31014
1009	6.32127
1010	6.29908
1011	6.25006
1012	6.28575
1013	6.30182
1014	6.29795
1015	6.34485
1016	6.33304
1017	6.30312
1018	6.31808
1019	6.26481
1020	6.28625
1021	6.25304
1022	6.2659
1023	6.30513
1024	6.27588
1025	6.34332
1026	6.34497
1027	6.36741
1028	6.36936
1029	6.32686
1030	6.28818
1031	6.24808
1032	6.22751
1033	6.21759
1034	6.20023
1035	6.23585
1036	6.2154
1037	6.22576
1038	6.19313
1039	6.21653
1040	6.22773
1041	6.19532
1042	6.21994
1043	6.24896
1044	6.22106
1045	6.24459
1046	6.20295
1047	6.21007
1048	6.21556
1049	6.21257
1050	6.25695
1051	6.304
1052	6.29919
1053	6.28222
1054	6.2242
1055	6.23988
1056	6.21776
1057	6.17922
1058	6.1517
1059	6.07767
1060	6.10202
1061	6.13066
1062	6.13821
1063	6.10081
1064	6.0923
1065	6.06887
1066	6.062
1067	6.04209
1068	6.10017
1069	6.09527
1070	6.07232
1071	6.06923
1072	6.05156
1073	6.07137
1074	6.07821
1075	6.07248
1076	6.07671
1077	6.06582
1078	6.03393
1079	6.00357
1080	5.96918
1081	5.94734
1082	5.93474
1083	5.9603
1084	6.00991
1085	6.06924
1086	6.07161
1087	6.05864
1088	6.07559
1089	6.10631
1090	6.06493
1091	6.037
1092	6.0505
1093	6.03297
1094	6.05663
1095	6.0149
1096	6.03099
1097	6.03083
1098	6.0196
1099	6.02846
1100	6.01114
1101	6.01109
1102	5.97799
1103	5.94313
1104	5.97166
1105	5.94578
1106	5.98987
1107	5.98521
1108	6.00803
1109	5.99807
1110	6.0673
1111	6.09009
1112	6.07212
1113	6.05361
1114	6.07359
1115	6.06272
1116	6.07618
1117	6.08359
1118	6.02204
1119	6.01984
1120	5.99972
1121	5.97111
1122	5.98181
1123	5.98245
1124	6.02938
1125	6.03622
1126	6.04653
1127	6.04269
1128	6.01434
1129	5.98565
1130	5.98252
1131	5.94698
1132	5.96148
1133	5.98444
1134	6.0042
1135	5.94586
1136	5.96501
1137	5.9491
1138	5.97938
1139	5.92621
1140	5.88387
1141	5.86144
1142	5.85693
1143	5.84466
1144	5.86852
1145	5.8639
1146	5.85702
1147	5.85443
1148	5.9051
1149	5.88156
1150	5.93491
1151	5.95458
1152	5.94558
1153	5.89962
1154	5.90737
1155	5.93233
1156	5.95724
1157	5.90892
1158	5.89326
1159	5.96216
1160	6.01352
1161	6.01307
1162	6.05614
1163	6.08726
1164	6.08173
1165	6.08109
1166	6.09599
1167	6.06388
1168	6.06845
1169	6.05295
1170	6.05712
1171	6.06729
1172	6.14615
1173	6.1593
1174	6.1739
1175	6.22302
1176	6.23117
1177	6.23738
1178	6.25035
1179	6.20829
1180	6.15242
1181	6.20609
1182	6.17396
1183	6.15608
1184	6.11825
1185	6.12042
1186	6.09389
1187	6.08093
1188	6.0409
1189	6.04152
1190	6.00675
1191	6.04125
1192	6.04756
1193	6.06408
1194	6.09664
1195	6.06211
1196	6.05718
1197	6.06629
1198	6.08774
1199	6.08295
1200	6.10503
1201	6.12224
1202	6.15355
1203	6.15285
1204	6.10712
1205	6.09757
1206	6.06968
1207	6.08405
1208	6.07493
1209	6.11053
1210	6.11018
1211	6.15743
1212	6.21073
1213	6.23394
1214	6.20613
1215	6.21454
1216	6.22368
1217	6.23372
1218	6.18357
1219	6.13143
1220	6.16151
1221	6.19819
1222	6.17908
1223	6.20908
1224	6.21102
1225	6.17542
1226	6.1492
1227	6.16464
1228	6.1966
1229	6.21721
1230	6.22787
1231	6.19739
1232	6.19723
1233	6.20356
1234	6.18888
1235	6.18036
1236	6.16205
1237	6.23138
1238	6.20493
1239	6.20023
1240	6.13058
1241	6.13743
1242	6.11484
1243	6.1069
1244	6.13695
1245	6.17225
1246	6.2487
1247	6.22094
1248	6.19295
1249	6.1663
1250	6.21057
1251	6.21532
1252	6.20989
1253	6.23669
1254	6.20565
1255	6.27243
1256	6.29846
1257	6.29705
1258	6.28557
1259	6.27384
1260	6.22192
1261	6.20057
1262	6.16817
1263	6.18146
1264	6.21189
1265	6.19564
1266	6.20098
1267	6.19753
1268	6.24626
1269	6.23458
1270	6.23757
1271	6.2396
1272	6.19787
1273	6.21784
1274	6.23177
1275	6.25462
1276	6.22162
1277	6.19945
1278	6.23015
1279	6.17004
1280	6.14939
1281	6.11414
1282	6.14676
1283	6.17039
1284	6.18484
1285	6.20717
1286	6.20707
1287	6.19455
1288	6.16723
1289	6.18137
1290	6.16477
1291	6.16135
1292	6.18896
1293	6.18734
1294	6.17752
1295	6.21648
1296	6.20045
1297	6.22139
1298	6.21007
1299	6.17689
1300	6.15456
1301	6.1546
1302	6.09797
1303	6.07642
1304	6.0764
1305	6.03654
1306	6.02443
1307	6.00523
1308	6.01272
1309	6.06425
1310	6.08927
1311	6.09953
1312	6.18427
1313	6.14368
1314	6.1434
1315	6.15075
1316	6.15365
1317	6.15387
1318	6.16852
1319	6.20233
1320	6.22295
1321	6.20646
1322	6.22954
1323	6.2267
1324	6.23744
1325	6.2542
1326	6.19924
1327	6.16418
1328	6.18192
1329	6.16005
1330	6.15366
1331	6.13807
1332	6.13252
1333	6.10334
1334	6.08757
1335	6.06132
1336	6.06142
1337	6.08235
1338	6.03852
1339	6.01837
1340	6.00515
1341	5.97473
1342	5.97257
1343	5.97266
1344	6.00941
1345	5.99374
1346	5.99299
1347	6.03736
1348	5.99296
1349	5.90951
1350	5.90298
1351	5.90196
1352	5.89787
1353	5.93518
1354	5.92989
1355	5.96566
1356	6.00302
1357	6.01262
1358	6.07021
1359	6.04871
1360	6.06245
1361	6.10461
1362	6.10402
1363	6.13759
1364	6.14729
1365	6.13819
1366	6.12427
1367	6.17608
1368	6.16584
1369	6.14723
1370	6.15708
1371	6.12754
1372	6.10038
1373	6.0675
1374	6.05153
1375	6.05328
1376	6.06247
1377	6.05769
1378	6.03331
1379	6.07583
1380	6.03714
1381	6.00404
1382	6.02036
1383	6.02448
1384	6.03497
1385	6.04973
1386	6.06938
1387	6.0464
1388	6.01423
1389	6.0013
1390	5.99747
1391	5.99087
1392	5.97547
1393	5.9765
1394	5.9612
1395	5.99781
1396	6.02671
1397	6.00977
1398	6.01074
1399	6.04985
1400	6.03938
1401	6.03981
1402	6.02984
1403	5.99611
1404	6.01789
1405	5.98383
1406	5.97214
1407	5.9144
1408	5.92738
1409	5.96103
1410	5.94899
1411	5.91612
1412	5.91209
1413	5.88777
1414	5.93165
1415	5.95224
1416	5.9612
1417	5.98327
1418	5.95242
1419	5.93587
1420	5.98708
1421	5.98122
1422	5.93672
1423	5.95047
1424	5.97405
1425	5.99644
1426	5.98137
1427	5.93948
1428	5.92987
1429	5.97704
1430	5.97898
1431	5.94142
1432	5.9629
1433	5.96938
1434	5.96974
1435	5.96466
1436	5.92406
1437	5.91098
1438	5.91593
1439	5.95122
1440	5.97416
1441	5.97021
1442	6.03082
1443	6.04012
1444	5.99887
1445	6.01593
1446	6.05563
1447	6.06074
1448	6.02096
1449	6.00447
1450	6.00899
1451	6.00628
1452	6.03915
1453	6.02794
1454	5.99501
1455	5.99703
1456	5.98266
1457	5.95363
1458	5.9481
1459	5.97892
1460	5.98416
1461	6.00591
1462	5.92633
1463	5.89067
1464	5.89272
1465	5.88477
1466	5.87175
1467	5.9179
1468	5.953
1469	5.92594
1470	5.98638
1471	5.98719
1472	5.98189
1473	5.97698
1474	5.9996
1475	5.97247
1476	5.97379
1477	5.9672
1478	5.99041
1479	5.92392
1480	5.88354
1481	5.90423
1482	5.88268
1483	5.90298
1484	5.85821
1485	5.89192
1486	5.89874
1487	5.94771
1488	6.03581
1489	6.06479
1490	6.11974
1491	6.15806
1492	6.20072
1493	6.20888
1494	6.16997
1495	6.14974
1496	6.19439
1497	6.19844
1498	6.2386
1499	6.18186
1500	6.23976
1501	6.23577
1502	6.19838
1503	6.16798
1504	6.11267
1505	6.10901
1506	6.11838
1507	6.13452
1508	6.15986
1509	6.13798
1510	6.10447
1511	6.13966
1512	6.1327
1513	6.15197
1514	6.159
1515	6.15192
1516	6.13337
1517	6.12466
1518	6.11384
1519	6.16525
1520	6.14629
1521	6.19711
1522	6.1905
1523	6.18275
1524	6.20338
1525	6.2182
1526	6.21844
1527	6.22245
1528	6.23166
1529	6.25548
1530	6.27032
1531	6.24675
1532	6.28402
1533	6.23023
1534	6.26245
1535	6.22979
1536	6.23435
1537	6.24427
1538	6.22783
1539	6.20833
1540	6.16867
1541	6.18083
1542	6.18204
1543	6.1397
1544	6.15306
1545	6.16096
1546	6.17864
1547	6.18566
1548	6.1472
1549	6.21149
1550	6.22014
1551	6.22075
1552	6.25217
1553	6.25033
1554	6.25938
1555	6.27002
1556	6.29143
1557	6.30224
1558	6.29315
1559	6.24068
1560	6.25401
1561	6.28792
1562	6.29496
1563	6.3503
1564	6.39344
1565	6.36833
1566	6.36711
1567	6.34854
1568	6.31849
1569	6.26736
1570	6.25625
1571	6.27986
1572	6.24326
1573	6.22561
1574	6.20424
1575	6.21929
1576	6.22766
1577	6.24795
1578	6.22901
1579	6.25377
1580	6.23843
1581	6.23772
1582	6.2137
1583	6.20571
1584	6.27592
1585	6.28657
1586	6.31424
1587	6.3736
1588	6.36146
1589	6.28628
1590	6.31828
1591	6.3354
1592	6.27743
1593	6.20842
1594	6.1681
1595	6.14786
1596	6.14714
1597	6.15775
1598	6.11801
1599	6.09829
1600	6.04529
1601	6.02746
1602	6.03894
1603	6.00883
1604	6.02683
1605	6.04983
1606	6.06201
1607	6.02764
1608	6.06821
1609	5.99399
1610	6.0521
1611	6.04994
1612	6.07101
1613	6.0345
1614	6.03699
1615	6.05102
1616	6.09967
1617	6.06948
1618	6.08468
1619	6.15093
1620	6.12071
1621	6.11404
1622	6.13116
1623	6.12009
1624	6.10575
1625	6.15661
1626	6.15468
1627	6.09063
1628	6.11053
1629	6.1264
1630	6.12931
1631	6.12341
1632	6.12889
1633	6.15104
1634	6.13538
1635	6.14454
1636	6.16479
1637	6.15959
1638	6.15109
1639	6.1392
1640	6.16466
1641	6.15757
1642	6.19521
1643	6.23543
1644	6.2254
1645	6.20676
1646	6.26347
1647	6.2782
1648	6.25626
1649	6.20315
1650	6.24945
1651	6.21573
1652	6.17459
1653	6.14484
1654	6.13571
1655	6.11014
1656	6.14127
1657	6.13007
1658	6.13339
1659	6.15624
1660	6.12528
1661	6.05705
1662	6.00259
1663	5.9878
1664	5.97129
1665	6.00836
1666	6.00442
1667	6.03305
1668	6.12377
1669	6.12588
1670	6.11114
1671	6.10463
1672	6.10595
1673	6.05013
1674	6.03024
1675	6.01481
1676	5.99008
1677	6.0013
1678	6.02595
1679	6.00817
1680	6.0299
1681	6.02199
1682	5.99113
1683	5.98724
1684	6.01697
1685	6.02193
1686	6.04899
1687	6.01651
1688	6.04436
1689	5.99896
1690	6.01212
1691	6.05206
1692	6.1116
1693	6.13299
1694	6.15173
1695	6.1905
1696	6.17441
1697	6.22416
1698	6.23442
1699	6.21328
1700	6.22197
1701	6.2135
1702	6.13387
1703	6.16518
1704	6.16513
1705	6.13979
1706	6.14493
1707	6.18008
1708	6.19966
1709	6.17677
1710	6.21868
1711	6.18141
1712	6.10026
1713	6.15101
1714	6.144
1715	6.12441
1716	6.11047
1717	6.03957
1718	6.0537
1719	6.02887
1720	6.03565
1721	6.05112
1722	6.05372
1723	6.04829
1724	6.07674
1725	6.079
1726	6.06795
1727	6.06781
1728	6.0324
1729	6.02652
1730	6.05697
1731	6.05833
1732	6.10546
1733	6.14251
1734	6.11858
1735	6.14309
1736	6.12409
1737	6.12729
1738	6.14165
1739	6.20896
1740	6.17439
1741	6.17135
1742	6.19881
1743	6.22357
1744	6.19078
1745	6.15391
1746	6.14162
1747	6.10312
1748	6.1055
1749	6.04823
1750	6.01812
1751	6.01309
1752	6.02785
1753	6.03215
1754	6.01886
1755	6.03219
1756	6.0074
1757	6.05494
1758	6.05889
1759	6.09618
1760	6.07286
1761	6.0669
1762	6.04716
1763	6.00329
1764	6.05472
1765	6.05465
1766	6.05826
1767	6.05067
1768	6.10214
1769	6.12636
1770	6.14615
1771	6.17817
1772	6.2476
1773	6.2418
1774	6.24406
1775	6.23153
1776	6.23574
1777	6.28111
1778	6.25999
1779	6.24786
1780	6.23359
1781	6.2189
1782	6.23905
1783	6.21611
1784	6.20042
1785	6.18602
1786	6.15739
1787	6.21043
1788	6.23506
1789	6.21723
1790	6.19657
1791	6.19747
1792	6.17272
1793	6.14747
1794	6.18603
1795	6.17301
1796	6.20376
1797	6.19366
1798	6.16286
1799	6.19136
1800	6.21408
1801	6.22469
1802	6.26135
1803	6.28695
1804	6.31977
1805	6.34095
1806	6.29101
1807	6.31002
1808	6.33217
1809	6.34329
1810	6.35858
1811	6.34579
1812	6.33066
1813	6.27967
1814	6.33344
1815	6.3445
1816	6.26524
1817	6.27225
1818	6.25102
1819	6.27811
1820	6.28667
1821	6.27245
1822	6.24748
1823	6.23347
1824	6.19315
1825	6.16775
1826	6.19545
1827	6.19957
1828	6.26405
1829	6.25555
1830	6.24655
1831	6.23911
1832	6.24285
1833	6.31126
1834	6.30967
1835	6.32086
1836	6.32909
1837	6.28452
1838	6.3073
1839	6.3519
1840	6.30253
1841	6.29938
1842	6.29617
1843	6.31478
1844	6.28542
1845	6.28336
1846	6.24807
1847	6.22827
1848	6.22885
1849	6.19227
1850	6.17585
1851	6.20536
1852	6.22471
1853	6.24108
1854	6.27019
1855	6.28428
1856	6.28039
1857	6.32323
1858	6.28221
1859	6.30445
1860	6.2804
1861	6.26925
1862	6.28287
1863	6.27642
1864	6.28567
1865	6.28239
1866	6.35894
1867	6.40005
1868	6.37681
1869	6.41555
1870	6.37845
1871	6.41396
1872	6.4046
1873	6.40585
1874	6.41804
1875	6.39773
1876	6.42346
1877	6.40979
